Time (seconds);Time (microseconds);Position X (m);Position Y (m);Speed (m/s);Steering angle (deg);Lane change
3;373373;2.2111845925468847;2.336179773912822;6.518342446661182;-0.015426720041498343;1
3;383383;2.214272608370847;2.3339043938320074;6.558487893110451;0.02006066141475791;1
3;393393;2.217360624194809;2.3316290137511935;6.59863333955972;0.05554804287101416;1
3;403403;2.220448640018771;2.329353633670379;6.638778786008991;0.0910354243272723;1
3;413413;2.223536655842733;2.3270782535895647;6.678924232458259;0.12652280578352856;1
3;423423;2.2266246716666953;2.3248028735087507;6.719069678907528;0.1620101872397848;1
3;433433;2.2297126874906574;2.3225274934279363;6.759215125356796;0.19749756869604104;1
3;443443;2.2328007033146196;2.3202521133471223;6.799360571806066;0.2329849501522973;1
3;453453;2.2358887191385817;2.317976733266308;6.839506018255334;0.26847233160855355;1
3;463463;2.238976734962544;2.315701353185494;6.879651464704603;0.3039597130648098;1
3;473473;2.242064750786506;2.3134259731046796;6.919796911153871;0.3394470945210661;1
3;483483;2.24527751101406;2.311087492132814;6.958106774283604;0.35633993776358874;1
3;493493;2.248699690482896;2.308643078226503;6.99333508461403;0.3420165182113333;1
3;503503;2.252121869951732;2.3061986643201915;7.028563394944455;0.32769309865907775;1
3;513513;2.2555440494205676;2.3037542504138804;7.063791705274881;0.3133696791068223;1
3;523523;2.2589662288894035;2.301309836507569;7.099020015605307;0.29904625955456676;1
3;533533;2.2623884083582393;2.2988654226012577;7.134248325935732;0.2847228400023113;1
3;543543;2.265810587827075;2.2964210086949466;7.169476636266158;0.2703994204500558;1
3;553553;2.269232767295911;2.293976594788635;7.204704946596584;0.2560760008978003;1
3;563563;2.2726549467647468;2.291532180882324;7.239933256927009;0.2417525813455448;1
3;573573;2.2760771262335826;2.2890877669760124;7.275161567257435;0.22742916179328931;1
3;583583;2.2794993057024184;2.2866433530697012;7.310389877587861;0.21310574224103382;1
3;593593;2.2829214851712543;2.28419893916339;7.345618187918286;0.19878232268877832;1
3;603603;2.286347071438409;2.281735564618355;7.382177310169186;0.1857812604520454;1
3;613613;2.2898031754776005;2.279102342493257;7.430657717747485;0.18462574800382567;1
3;623623;2.2932592795167923;2.276469120368158;7.479138125325783;0.18347023555560596;1
3;633633;2.296715383555984;2.2738358982430595;7.527618532904082;0.18231472310738622;1
3;643643;2.300171487595176;2.2712026761179613;7.576098940482381;0.1811592106591665;1
3;653653;2.303627591634368;2.2685694539928627;7.62457934806068;0.18000369821094675;1
3;663663;2.3070836956735596;2.265936231867764;7.673059755638978;0.17884818576272704;1
3;673673;2.3105397997127515;2.263303009742666;7.721540163217277;0.1776926733145073;1
3;683683;2.3139959037519433;2.260669787617567;7.770020570795576;0.17653716086628757;1
3;693693;2.317452007791135;2.258036565492469;7.818500978373875;0.17538164841806783;1
3;703703;2.3209081118303265;2.2554033433673704;7.866981385952174;0.17422613596984812;1
3;713713;2.3243642158695184;2.2527701212422717;7.915461793530473;0.1730706235216284;1
3;723723;2.32782031990871;2.2501368991171735;7.963942201108772;0.17191511107340865;1
3;733733;2.332400325625527;2.2468569102674807;8.005986795392069;0.1541200472904456;1
3;743743;2.3370419664540534;2.2435414525328192;8.047678447706087;0.13541246542362276;1
3;753753;2.3416836072825795;2.2402259947981578;8.089370100020103;0.11670488355679995;1
3;763763;2.3463252481111057;2.236910537063496;8.131061752334121;0.09799730168997714;1
3;773773;2.350966888939632;2.2335950793288344;8.172753404648137;0.07928971982315432;1
3;783783;2.355608529768158;2.230279621594173;8.214445056962155;0.0605821379563315;1
3;793793;2.3602501705966845;2.226964163859511;8.256136709276172;0.04187455608950868;1
3;803803;2.3648918114252107;2.2236487061248496;8.29782836159019;0.023166974222685863;1
3;813813;2.369533452253737;2.220333248390188;8.339520013904206;0.004459392355863044;1
3;823823;2.374175093082263;2.217017790655526;8.381211666218224;-0.014248189510959774;1
3;833833;2.3788167339107895;2.2137023329208647;8.422903318532242;-0.03295577137778359;1
3;843843;2.3834583747393157;2.210386875186203;8.46459497084626;-0.05166335324460641;1
3;853853;2.3874985734722394;2.2073760698958202;8.504917168581198;-0.030923500570037177;1
3;863863;2.391459319767379;2.2044055101744657;8.545058456955884;-0.004972514751393933;1
3;873873;2.3954200660625182;2.201434950453111;8.585199745330572;0.020978471067249312;1
3;883883;2.399380812357658;2.1984643907317563;8.62534103370526;0.046929456885892555;1
3;893893;2.4033415586527975;2.1954938310104017;8.665482322079948;0.07288044270453581;1
3;903903;2.407302304947937;2.1925232712890472;8.705623610454635;0.09883142852317904;1
3;913913;2.411263051243077;2.1895527115676923;8.745764898829323;0.12478241434182229;1
3;923923;2.4152237975382165;2.1865821518463378;8.785906187204011;0.15073340016046555;1
3;933933;2.4191845438333557;2.183611592124983;8.826047475578699;0.1766843859791088;1
3;943943;2.4231452901284953;2.1806410324036283;8.866188763953387;0.20263537179775204;1
3;953953;2.427106036423635;2.1776704726822738;8.906330052328075;0.22858635761639526;1
3;963963;2.4310667827187746;2.174699912960919;8.946471340702763;0.25453734343503853;1
3;973973;2.435743044210231;2.171255100912497;8.98069502000902;0.263436028071774;1
3;983983;2.440639858879911;2.167664103488065;9.01309463255297;0.2670784452790385;1
3;993993;2.4455366735495914;2.164073106063633;9.045494245096922;0.27072086248630306;1
4;4004;2.450433488219271;2.1604821086392008;9.077893857640873;0.27436327969356755;1
4;14014;2.4553303028889513;2.156891111214769;9.110293470184825;0.2780056969008321;1
4;24024;2.4602271175586314;2.153300113790337;9.142693082728776;0.2816481141080966;1
4;34034;2.465123932228311;2.149709116365905;9.175092695272728;0.28529053131536114;1
4;44044;2.4700207468979913;2.146118118941473;9.207492307816679;0.28893294852262563;1
4;54054;2.4749175615676715;2.1425271215170407;9.23989192036063;0.2925753657298902;1
4;64064;2.4798143762373512;2.138936124092609;9.272291532904584;0.2962177829371547;1
4;74074;2.4847111909070314;2.135345126668177;9.304691145448535;0.2998602001444192;1
4;84084;2.4896080055767116;2.131754129243745;9.337090757992486;0.30350261735168377;1
4;94094;2.494258968079695;2.12841035579577;9.36569539900603;0.3150979794760333;1
4;104104;2.4986751524533743;2.1253026704957736;9.390676007217081;0.3342880581944356;1
4;114114;2.5030913368270533;2.122194985195777;9.415656615428132;0.3534781369128379;1
4;124124;2.5075075212007327;2.1190872998957806;9.440637223639184;0.37266821563124025;1
4;134134;2.511923705574412;2.115979614595784;9.465617831850235;0.3918582943496426;1
4;144144;2.516339889948091;2.1128719292957876;9.490598440061286;0.41104837306804487;1
4;154154;2.5207560743217705;2.109764243995791;9.515579048272336;0.4302384517864472;1
4;164164;2.52517225869545;2.1066565586957946;9.540559656483389;0.44942853050484954;1
4;174174;2.529588443069129;2.103548873395798;9.56554026469444;0.4686186092232519;1
4;184184;2.5340046274428083;2.1004411880958016;9.59052087290549;0.48780868794165416;1
4;194194;2.5384208118164873;2.097333502795805;9.61550148111654;0.5069987666600565;1
4;204204;2.5428369961901667;2.0942258174958086;9.640482089327593;0.5261888453784589;1
4;214214;2.5473471085323895;2.0911340016577493;9.658115298343741;0.542362205589414;1
4;224224;2.5520942932733752;2.0880822400385446;9.657203812113012;0.550921425901036;1
4;234234;2.5568414780143605;2.08503047841934;9.656292325882283;0.559480646212658;1
4;244244;2.5615886627553457;2.0819787168001347;9.655380839651556;0.5680398665242801;1
4;254254;2.566335847496331;2.07892695518093;9.654469353420827;0.5765990868359021;1
4;264264;2.5710830322373166;2.075875193561725;9.653557867190099;0.5851583071475246;1
4;274274;2.5758302169783023;2.07282343194252;9.65264638095937;0.5937175274591467;1
4;284284;2.5805774017192875;2.0697716703233153;9.65173489472864;0.6022767477707688;1
4;294294;2.5853245864602727;2.06671990870411;9.650823408497912;0.6108359680823908;1
4;304304;2.5900717712012584;2.0636681470849054;9.649911922267185;0.6193951883940129;1
4;314314;2.5948189559422437;2.0606163854657007;9.649000436036456;0.6279544087056349;1
4;324324;2.599566140683229;2.0575646238464955;9.648088949805727;0.6365136290172569;1
4;334334;2.6042444921166745;2.0546372726434474;9.647112426191057;0.6564124771024187;1
4;344344;2.6088504237404795;2.051840814157566;9.64606747647378;0.6882417948121529;1
4;354354;2.613456355364284;2.049044355671685;9.645022526756502;0.7200711125218872;1
4;364364;2.6180622869880885;2.046247897185803;9.643977577039223;0.7519004302316213;1
4;374374;2.622668218611893;2.043451438699922;9.642932627321946;0.7837297479413556;1
4;384384;2.627274150235698;2.0406549802140406;9.641887677604668;0.8155590656510898;1
4;394394;2.6318800818595025;2.0378585217281593;9.64084272788739;0.8473883833608241;1
4;404404;2.636486013483307;2.0350620632422776;9.639797778170113;0.8792177010705583;1
4;414414;2.6410919451071115;2.0322656047563963;9.638752828452835;0.9110470187802926;1
4;424424;2.645697876730916;2.029469146270515;9.637707878735558;0.9428763364900269;1
4;434434;2.650303808354721;2.0266726877846337;9.63666292901828;0.9747056541997611;1
4;444444;2.6549097399785255;2.023876229298752;9.635617979301003;1.0065349719094954;1
4;454454;2.659476511301395;2.0211562792563456;9.630554127677595;1.0343470040446605;1
4;464464;2.6639634397927288;2.0185923201184406;9.617296250467346;1.0539683060857536;1
4;474474;2.668450368284063;2.0160283609805356;9.604038373257097;1.0735896081268468;1
4;484484;2.6729372967753964;2.0134644018426306;9.590780496046849;1.0932109101679397;1
4;494494;2.67742422526673;2.0109004427047257;9.5775226188366;1.1128322122090328;1
4;504504;2.681911153758064;2.0083364835668203;9.564264741626351;1.132453514250126;1
4;514514;2.6863980822493976;2.0057725244289153;9.551006864416102;1.152074816291219;1
4;524524;2.6908850107407316;2.0032085652910103;9.537748987205854;1.171696118332312;1
4;534534;2.695371939232065;2.0006446061531054;9.524491109995605;1.1913174203734052;1
4;544544;2.699858867723399;1.9980806470152006;9.511233232785356;1.2109387224144983;1
4;554554;2.704345796214733;1.9955166878772956;9.497975355575107;1.2305600244555914;1
4;564564;2.7088327247060664;1.9929527287393904;9.484717478364859;1.2501813264966843;1
4;574574;2.7133196531974004;1.9903887696014855;9.47145960115461;1.2698026285377775;1
4;584584;2.7173740659019434;1.9883129670490283;9.456660090232639;1.2867402319868277;1
4;594594;2.7213511754624378;1.986324412268781;9.441585044552108;1.3031981804841288;1
4;604604;2.7253282850229326;1.9843358574885337;9.426509998871575;1.3196561289814301;1
4;614614;2.729305394583427;1.9823473027082865;9.411434953191042;1.3361140774787315;1
4;624624;2.7332825041439213;1.9803587479280393;9.396359907510512;1.3525720259760328;1
4;634634;2.737259613704416;1.978370193147792;9.381284861829979;1.3690299744733339;1
4;644644;2.7412367232649104;1.9763816383675448;9.366209816149448;1.3854879229706352;1
4;654654;2.7452138328254048;1.9743930835872976;9.351134770468915;1.4019458714679365;1
4;664664;2.7491909423858996;1.9724045288070502;9.336059724788383;1.4184038199652378;1
4;674674;2.753168051946394;1.970415974026803;9.320984679107852;1.434861768462539;1
4;684684;2.7571451615068883;1.9684274192465558;9.30590963342732;1.4513197169598402;1
4;694694;2.761122271067383;1.9664388644663084;9.290834587746787;1.4677776654571424;1
4;704704;2.765524541980066;1.9645415688358348;9.278062319851117;1.4670756497422097;1
4;714714;2.770047216439344;1.9626701173354437;9.265942186988163;1.4615140188718247;1
4;724724;2.7745698908986225;1.9607986658350527;9.253822054125209;1.45595238800144;1
4;734734;2.779092565357901;1.9589272143346617;9.241701921262255;1.450390757131055;1
4;744744;2.783615239817179;1.9570557628342706;9.229581788399301;1.44482912626067;1
4;754754;2.7881379142764575;1.9551843113338796;9.217461655536347;1.4392674953902853;1
4;764764;2.792660588735736;1.9533128598334886;9.205341522673391;1.4337058645199003;1
4;774774;2.797183263195014;1.9514414083330975;9.193221389810438;1.4281442336495156;1
4;784784;2.8017059376542925;1.9495699568327065;9.181101256947484;1.4225826027791306;1
4;794794;2.806228612113571;1.9476985053323155;9.16898112408453;1.4170209719087459;1
4;804804;2.8107512865728492;1.9458270538319244;9.156860991221576;1.411459341038361;1
4;814814;2.8152739610321276;1.9439556023315334;9.144740858358622;1.4058977101679762;1
4;824824;2.819796635491406;1.9420841508311424;9.132620725495668;1.4003360792975912;1
4;834834;2.824392541131427;1.9405358196228577;9.119966715222768;1.4110099492611188;1
4;844844;2.8289918946886514;1.9390027017704494;9.107287568592819;1.4224482294398346;1
4;854854;2.8335912482458756;1.9374695839180414;9.09460842196287;1.4338865096185505;1
4;864864;2.8381906018031002;1.9359364660656333;9.081929275332921;1.4453247897972663;1
4;874874;2.8427899553603244;1.9344033482132252;9.069250128702972;1.4567630699759821;1
4;884884;2.847389308917549;1.932870230360817;9.056570982073023;1.468201350154698;1
4;894894;2.8519886624747732;1.931337112508409;9.043891835443073;1.4796396303334138;1
4;904904;2.856588016031998;1.9298039946560008;9.031212688813126;1.4910779105121297;1
4;914914;2.861187369589222;1.9282708768035925;9.018533542183176;1.5025161906908455;1
4;924924;2.8657867231464467;1.9267377589511845;9.005854395553227;1.5139544708695614;1
4;934934;2.870386076703671;1.9252046410987764;8.99317524892328;1.5253927510482772;1
4;944944;2.874961670945856;1.9237506779029263;8.980931881054621;1.5324482770905683;1
4;954954;2.8794501313283134;1.9225870029889558;8.970286668915465;1.523430684715215;1
4;964964;2.8839385917107703;1.9214233280749855;8.959641456776307;1.514413092339862;1
4;974974;2.8884270520932276;1.920259653161015;8.94899624463715;1.505395499964509;1
4;984984;2.892915512475685;1.9190959782470447;8.938351032497994;1.496377907589156;1
4;994994;2.8974039728581418;1.9179323033330744;8.927705820358838;1.4873603152138026;1
5;5005;2.901892433240599;1.916768628419104;8.91706060821968;1.4783427228384491;1
5;15015;2.9063808936230564;1.9156049535051336;8.906415396080524;1.469325130463096;1
5;25025;2.9108693540055133;1.914441278591163;8.895770183941368;1.460307538087743;1
5;35035;2.9153578143879706;1.9132776036771928;8.88512497180221;1.4512899457123898;1
5;45045;2.919846274770428;1.9121139287632223;8.874479759663053;1.4422723533370367;1
5;55055;2.924334735152885;1.910950253849252;8.863834547523897;1.4332547609616837;1
5;65065;2.928919389933449;1.909785475682195;8.854849203927133;1.4245220731686905;1
5;75075;2.9339323487204543;1.9086157852985606;8.853254398250062;1.4170579184345802;1
5;85085;2.938945307507459;1.9074460949149261;8.851659592572991;1.4095937637004696;1
5;95095;2.943958266294464;1.9062764045312917;8.85006478689592;1.4021296089663593;1
5;105105;2.9489712250814692;1.9051067141476572;8.848469981218848;1.394665454232249;1
5;115115;2.9539841838684744;1.9039370237640225;8.846875175541777;1.3872012994981384;1
5;125125;2.958997142655479;1.902767333380388;8.845280369864707;1.379737144764028;1
5;135135;2.9640101014424842;1.9015976429967536;8.843685564187636;1.3722729900299175;1
5;145145;2.9690230602294894;1.9004279526131191;8.842090758510563;1.3648088352958072;1
5;155155;2.974036019016494;1.8992582622294847;8.840495952833493;1.3573446805616969;1
5;165165;2.979048977803499;1.89808857184585;8.838901147156422;1.3498805258275863;1
5;175175;2.9840619365905043;1.8969188814622155;8.837306341479351;1.342416371093476;1
5;185185;2.9890229526126197;1.895823628859893;8.833864491037598;1.3352980197579154;1
5;195195;2.9937936674146535;1.8950010918250597;8.823655675590986;1.3294465784297862;1
5;205205;2.998564382216687;1.8941785547902263;8.813446860144374;1.323595137101657;1
5;215215;3.003335097018721;1.893356017755393;8.803238044697762;1.3177436957735278;1
5;225225;3.008105811820754;1.8925334807205596;8.79302922925115;1.3118922544453984;1
5;235235;3.012876526622788;1.891710943685726;8.78282041380454;1.3060408131172692;1
5;245245;3.0176472414248217;1.8908884066508926;8.772611598357928;1.30018937178914;1
5;255255;3.0224179562268554;1.8900658696160593;8.762402782911316;1.2943379304610108;1
5;265265;3.027188671028889;1.889243332581226;8.752193967464704;1.2884864891328816;1
5;275275;3.031959385830923;1.8884207955463925;8.741985152018092;1.2826350478047523;1
5;285285;3.0367301006329566;1.8875982585115592;8.73177633657148;1.2767836064766231;1
5;295295;3.0415008154349903;1.8867757214767258;8.721567521124868;1.270932165148494;1
5;305305;3.0462667077169354;1.8859540159108732;8.7109974462331;1.2648322641376966;1
5;315315;3.0509526921102292;1.8851460875672017;8.694441397412863;1.2546154515757555;1
5;325325;3.055638676503523;1.8843381592235304;8.677885348592625;1.2443986390138146;1
5;335335;3.0603246608968164;1.8835302308798592;8.661329299772389;1.2341818264518736;1
5;345345;3.0650106452901102;1.8827223025361879;8.64477325095215;1.2239650138899325;1
5;355355;3.069696629683404;1.8819143741925164;8.628217202131914;1.2137482013279917;1
5;365365;3.0743826140766974;1.8811064458488451;8.611661153311676;1.2035313887660506;1
5;375375;3.0790685984699913;1.8802985175051738;8.59510510449144;1.1933145762041097;1
5;385385;3.083754582863285;1.8794905891615026;8.578549055671202;1.1830977636421687;1
5;395395;3.0884405672565785;1.878682660817831;8.561993006850965;1.1728809510802276;1
5;405405;3.0931265516498723;1.8778747324741598;8.545436958030727;1.1626641385182868;1
5;415415;3.097812536043166;1.8770668041304885;8.528880909210491;1.1524473259563457;1
5;425425;3.1024985204364595;1.876258875786817;8.512324860390253;1.1422305133944046;1
5;435435;3.1072261503247116;1.8755550137483155;8.498917323444083;1.1158745940373804;1
5;445445;3.1119734158746875;1.874900218500043;8.486994295546324;1.0819091591286139;1
5;455455;3.116720681424663;1.8742454232517705;8.475071267648564;1.0479437242198475;1
5;465465;3.1214679469746387;1.873590628003498;8.463148239750806;1.013978289311081;1
5;475475;3.126215212524614;1.8729358327552255;8.451225211853046;0.9800128544023142;1
5;485485;3.13096247807459;1.872281037506953;8.439302183955288;0.9460474194935476;1
5;495495;3.135709743624566;1.8716262422586807;8.427379156057528;0.9120819845847811;1
5;505505;3.140457009174541;1.8709714470104082;8.41545612815977;0.8781165496760145;1
5;515515;3.145204274724517;1.8703166517621357;8.403533100262012;0.8441511147672479;1
5;525525;3.1499515402744924;1.8696618565138632;8.391610072364251;0.8101856798584813;1
5;535535;3.1546988058244683;1.8690070612655907;8.379687044466493;0.7762202449497148;1
5;545545;3.1594460713744437;1.8683522660173182;8.367764016568733;0.7422548100409482;1
5;555555;3.1638477612433955;1.8678460198963838;8.354560589516593;0.7261699452084809;1
5;565565;3.167847061669012;1.8675127448609157;8.339866261538058;0.7309052741413695;1
5;575575;3.1718463620946284;1.8671794698254478;8.325171933559522;0.7356406030742582;1
5;585585;3.175845662520245;1.8668461947899797;8.310477605580989;0.7403759320071468;1
5;595595;3.179844962945862;1.8665129197545116;8.295783277602453;0.7451112609400354;1
5;605605;3.1838442633714785;1.8661796447190435;8.281088949623918;0.7498465898729241;1
5;615615;3.1878435637970948;1.8658463696835754;8.266394621645382;0.7545819188058127;1
5;625625;3.1918428642227115;1.8655130946481076;8.251700293666847;0.7593172477387014;1
5;635635;3.195842164648328;1.8651798196126395;8.237005965688313;0.76405257667159;1
5;645645;3.199841465073945;1.8648465445771714;8.222311637709778;0.7687879056044786;1
5;655655;3.2038407654995615;1.8645132695417033;8.207617309731242;0.7735232345373673;1
5;665665;3.207840065925178;1.8641799945062352;8.192922981752707;0.7782585634702559;1
5;675675;3.211722710433094;1.8639250995463874;8.18072290606753;0.7722708700950138;1
5;685685;3.215468368042472;1.8637622448677187;8.171451784974407;0.7536913288486817;1
5;695695;3.2192140256518504;1.86359939018905;8.162180663881282;0.7351117876023496;1
5;705705;3.2229596832612284;1.8634365355103815;8.152909542788159;0.7165322463560175;1
5;715715;3.2267053408706063;1.8632736808317127;8.143638421695034;0.6979527051096854;1
5;725725;3.2304509984799843;1.8631108261530442;8.13436730060191;0.6793731638633533;1
5;735735;3.2341966560893627;1.8629479714743755;8.125096179508787;0.6607936226170212;1
5;745745;3.2379423136987406;1.8627851167957068;8.115825058415663;0.6422140813706891;1
5;755755;3.241687971308119;1.8626222621170383;8.106553937322538;0.623634540124355;1
5;765765;3.245433628917497;1.8624594074383696;8.097282816229413;0.6050549988780229;1
5;775775;3.2491792865268754;1.862296552759701;8.08801169513629;0.5864754576316908;1
5;785785;3.2529249441362533;1.8621336980810324;8.078740574043165;0.5678959163853587;1
5;795795;3.256768364060105;1.8619408950722995;8.070798390256998;0.552851518238287;1
5;805805;3.261060074762102;1.8616107634798382;8.068950071398763;0.5540175797080995;1
5;815815;3.265351785464099;1.861280631887377;8.067101752540527;0.5551836411779119;1
5;825825;3.269643496166096;1.8609505002949156;8.065253433682292;0.5563497026477243;1
5;835835;3.273935206868093;1.8606203687024543;8.063405114824056;0.5575157641175368;1
5;845845;3.27822691757009;1.860290237109993;8.06155679596582;0.5586818255873492;1
5;855855;3.2825186282720877;1.8599601055175317;8.059708477107584;0.5598478870571617;1
5;865865;3.286810338974085;1.8596299739250703;8.05786015824935;0.5610139485269741;1
5;875875;3.291102049676082;1.859299842332609;8.056011839391113;0.5621800099967865;1
5;885885;3.295393760378079;1.858969710740148;8.054163520532878;0.563346071466599;1
5;895895;3.299685471080076;1.8586395791476866;8.052315201674642;0.5645121329364114;1
5;905905;3.303977181782073;1.8583094475552253;8.050466882816405;0.5656781944062239;1
5;915915;3.308272419345319;1.8579895223328724;8.048999047283948;0.5660709174097617;1
5;925925;3.3126204212010766;1.8578222914922664;8.05322350642401;0.5548939601319325;1
5;935935;3.3169684230568337;1.8576550606516602;8.057447965564071;0.5437170028541033;1
5;945945;3.3213164249125913;1.8574878298110542;8.061672424704135;0.5325400455762741;1
5;955955;3.3256644267683484;1.8573205989704482;8.065896883844196;0.521363088298445;1
5;965965;3.330012428624106;1.857153368129842;8.070121342984258;0.5101861310206158;1
5;975975;3.334360430479863;1.856986137289236;8.074345802124322;0.49900917374278664;1
5;985985;3.3387084323356206;1.85681890644863;8.078570261264383;0.48783221646495745;1
5;995995;3.3430564341913778;1.8566516756080238;8.082794720404445;0.4766552591871283;1
6;6006;3.3474044360471353;1.8564844447674178;8.087019179544509;0.4654783019092991;1
6;16016;3.3517524379028925;1.8563172139268118;8.09124363868457;0.4543013446314699;1
6;26026;3.35610043975865;1.8561499830862056;8.095468097824632;0.4431243873536408;1
6;36036;3.360478611269675;1.8559829067403686;8.100752348907552;0.4323067226850416;1
6;46046;3.3651191321800353;1.855817173850713;8.115252342668422;0.4246133960103994;1
6;56056;3.3697596530903957;1.8556514409610572;8.129752336429291;0.4169200693357571;1
6;66066;3.374400174000756;1.8554857080714016;8.144252330190161;0.40922674266111486;1
6;76076;3.3790406949111165;1.8553199751817457;8.158752323951033;0.40153341598647263;1
6;86086;3.383681215821477;1.8551542422920901;8.173252317711903;0.3938400893118304;1
6;96096;3.3883217367318372;1.8549885094024343;8.187752311472773;0.3861467626371881;1
6;106106;3.3929622576421976;1.8548227765127787;8.202252305233642;0.3784534359625459;1
6;116116;3.397602778552558;1.854657043623123;8.216752298994512;0.37076010928790365;1
6;126126;3.4022432994629184;1.8544913107334673;8.231252292755384;0.36306678261326136;1
6;136136;3.4068838203732787;1.8543255778438115;8.245752286516254;0.35537345593861913;1
6;146146;3.411524341283639;1.8541598449541559;8.260252280277124;0.3476801292639769;1
6;156156;3.4161782783338306;1.8539942490860055;8.27471907629042;0.33979304616169864;1
6;166166;3.4211964351103283;1.8538323730609572;8.288284623905367;0.32664588721568055;1
6;176176;3.4262145918868256;1.8536704970359088;8.301850171520316;0.31349872826966246;1
6;186186;3.4312327486633234;1.8535086210108607;8.315415719135263;0.3003515693236443;1
6;196196;3.4362509054398207;1.8533467449858123;8.32898126675021;0.28720441037762623;1
6;206206;3.4412690622163185;1.853184868960764;8.342546814365157;0.27405725143160814;1
6;216216;3.446287218992816;1.8530229929357156;8.356112361980104;0.26091009248559;1
6;226226;3.4513053757693135;1.8528611169106672;8.369677909595051;0.2477629335395719;1
6;236236;3.4563235325458113;1.8526992408856189;8.383243457209998;0.23461577459355382;1
6;246246;3.4613416893223086;1.8525373648605705;8.396809004824945;0.2214686156475357;1
6;256256;3.4663598460988063;1.8523754888355224;8.410374552439892;0.20832145670151758;1
6;266266;3.4713780028753036;1.852213612810474;8.423940100054839;0.1951742977554995;1
6;276276;3.4763961596518014;1.8520517367854257;8.437505647669788;0.18202713880948138;1
6;286286;3.4815819620549346;1.8518880636857833;8.44694479289811;0.1854574760937894;1
6;296296;3.4868465142827674;1.8517235464286634;8.454445602655907;0.19667492329736258;1
6;306306;3.4921110665106005;1.8515590291715436;8.461946412413704;0.20789237050093573;1
6;316316;3.4973756187384333;1.851394511914424;8.469447222171501;0.21910981770450888;1
6;326326;3.5026401709662665;1.851229994657304;8.476948031929298;0.23032726490808203;1
6;336336;3.507904723194099;1.8510654774001845;8.484448841687096;0.24154471211165518;1
6;346346;3.5131692754219324;1.8509009601430646;8.491949651444893;0.25276215931522833;1
6;356356;3.518433827649765;1.8507364428859447;8.499450461202688;0.2639796065188015;1
6;366366;3.5236983798775983;1.850571925628825;8.506951270960485;0.27519705372237463;1
6;376376;3.528962932105431;1.8504074083717053;8.514452080718282;0.2864145009259478;1
6;386386;3.534227484333264;1.8502428911145856;8.52195289047608;0.29763194812952093;1
6;396396;3.539492036561097;1.8500783738574658;8.529453700233876;0.30884939533309413;1
6;406406;3.544704451424795;1.85;8.536158811799284;0.30735076818199913;1
6;416416;3.549869431356023;1.85;8.542139991676757;0.29428296912686697;1
6;426426;3.5550344112872514;1.85;8.548121171554229;0.28121517007173474;1
6;436436;3.5601993912184793;1.85;8.554102351431702;0.2681473710166025;1
6;446446;3.565364371149707;1.85;8.560083531309175;0.25507957196147035;1
6;456456;3.570529351080935;1.85;8.566064711186646;0.24201177290633813;1
6;466466;3.575694331012163;1.85;8.57204589106412;0.22894397385120593;1
6;476476;3.5808593109433913;1.85;8.578027070941593;0.21587617479607374;1
6;486486;3.586024290874619;1.85;8.584008250819064;0.20280837574094154;1
6;496496;3.591189270805847;1.85;8.589989430696537;0.18974057668580935;1
6;506506;3.596354250737075;1.85;8.59597061057401;0.17667277763067712;1
6;516516;3.601519230668303;1.85;8.601951790451482;0.16360497857554493;1
6;526526;3.6062687454008375;1.85;8.601228270626166;0.15683857289069822;1
6;536536;3.610634283807712;1.85;8.594308212644039;0.15589596636031788;1
6;546546;3.6149998222145867;1.85;8.587388154661912;0.15495335982993758;1
6;556556;3.6193653606214613;1.85;8.580468096679786;0.15401075329955727;1
6;566566;3.6237308990283355;1.85;8.573548038697659;0.15306814676917696;1
6;576576;3.62809643743521;1.85;8.566627980715532;0.15212554023879662;1
6;586586;3.6324619758420846;1.85;8.559707922733406;0.15118293370841632;1
6;596596;3.6368275142489592;1.85;8.55278786475128;0.150240327178036;1
6;606606;3.6411930526558343;1.85;8.545867806769152;0.1492977206476556;1
6;616616;3.6455585910627084;1.85;8.538947748787026;0.14835511411727528;1
6;626626;3.649924129469583;1.85;8.532027690804899;0.14741250758689498;1
6;636636;3.6542896678764576;1.85;8.525107632822772;0.14646990105651464;1
6;646646;3.658652612675241;1.85;8.516685100074321;0.14543136901083262;1
6;656656;3.663013886819935;1.85;8.507294758958666;0.14433104723102794;1
6;666666;3.6673751609646295;1.85;8.497904417843012;0.14323072545122326;1
6;676676;3.671736435109324;1.85;8.488514076727357;0.14213040367141858;1
6;686686;3.676097709254018;1.85;8.479123735611703;0.14103008189161387;1
6;696696;3.6804589833987125;1.85;8.469733394496048;0.1399297601118092;1
6;706706;3.684820257543407;1.85;8.460343053380393;0.1388294383320045;1
6;716716;3.689181531688101;1.85;8.450952712264739;0.13772911655219983;1
6;726726;3.6935428058327955;1.85;8.441562371149082;0.13662879477239515;1
6;736736;3.6979040799774894;1.85;8.432172030033428;0.13552847299259047;1
6;746746;3.7022653541221837;1.85;8.422781688917773;0.13442815121278576;1
6;756756;3.706626628266878;1.85;8.413391347802119;0.13332782943298108;1
6;766766;3.7109879024115724;1.85;8.404001006686464;0.1322275076531764;1
6;776776;3.7154961292414144;1.85;8.393717554799375;0.1316950664437523;1
6;786786;3.7200487641386575;1.85;8.383164211121636;0.13133423474673853;1
6;796796;3.724601399035901;1.85;8.372610867443898;0.1309734030497247;1
